"","player_name","position_group","position_group_rank","position","dollars","dollars_sd","h","hr","r","rbi","sb","avg","ab","hr_per600","r_per600","rbi_per600","sb_per600"
"954","Andry Arias","",1019,NA,NA,NA,0.1602,0.0179,0.08,0.0797,0.0111,0.173526863084922,0.9232,11.6334488734835,51.9930675909879,51.7980935875217,7.21403812824957
"955","Andry Javier","",2431,NA,NA,NA,0.1359,0.0068,0.0697,0.06,0.0115,0.149127619883683,0.9113,4.47712059694941,45.8904861187315,39.5040052672007,7.5716010095468
"956","Andrés Alvarez","",1404,NA,NA,NA,37.0913,4.01,19.5479,19.04575,2.5063,0.214463801467485,172.949,13.9116155629694,67.8161770232843,66.0741027701808,8.69493318839658
"957","Andrés Nolaya","",2325,NA,NA,NA,0.1326,0.008,0.0634,0.0583,0.0104,0.143103820418735,0.9266,5.18022879343838,41.0533131879991,37.7509173321822,6.73429743146989
"958","Andy Acevedo","",2730,NA,NA,NA,0.1163,0.0112,0.0584,0.0563,0.0175,0.124852388620505,0.9315,7.21417069243156,37.6167471819646,36.2640901771337,11.2721417069243
"959","Andy Atwood","",2470,NA,NA,NA,18.0975,0.50555,7.044,8.0411,2.0073,0.194678204109031,92.9611,3.26297774015153,45.4641780271533,51.8997731309117,12.9557417027122
"960","Andy Burns","",549,NA,NA,NA,0.1752,0.0212,0.1016,0.0904,0.0147,0.202262756869083,0.8662,14.6848302932348,70.3763564996537,62.6183329485107,10.1824059108751
"961","Andy Colon","",2375,NA,NA,NA,0.0972,0.0109,0.0555,0.0534,0.0097,0.1042694700708,0.9322,7.01566187513409,35.7219480798112,34.3703068011156,6.2432954301652
"962","Andy Encarnacion","",2277,NA,NA,NA,0.1447,0.0093,0.0661,0.064,0.0085,0.154544483605682,0.9363,5.95962832425505,42.3582185197052,41.0124959948734,5.44697212431913
"963","Andy Garriola","",2658,NA,NA,NA,0.1763,0.0211,0.0828,0.088,0.0106,0.187453482190324,0.9405,13.4609250398724,52.822966507177,56.140350877193,6.76236044657097
"964","Andy Lugo","",2210,NA,NA,NA,0.1664,0.0124,0.073,0.0736,0.0111,0.176084656084656,0.945,7.87301587301587,46.3492063492063,46.7301587301587,7.04761904761905
"965","Andy Perez","",1837,NA,NA,NA,0.2065,0.0049,0.0778,0.0735,0.0161,0.217185527976441,0.9508,3.09213294068153,49.0954985275557,46.381994110223,10.159865376525
"966","Andy Sosa","",1722,NA,NA,NA,0.1341,0.0146,0.0643,0.067,0.0097,0.142175572519084,0.9432,9.28753180661578,40.9033078880407,42.6208651399491,6.1704834605598
"967","Andy Thomas","",2005,NA,NA,NA,37.0882,3.0082,17.54625,18.0419,1.0032,0.21020165091967,176.44105,10.2295922632517,59.6672373010703,61.3527294243601,3.41145102004324
"968","Andy Weber","",1195,NA,NA,NA,43.60225,1.0045,23.04695,18.54165,1.00355,0.238327215126219,182.9512,3.29432110857977,75.5839262054581,60.8085106848165,3.29120552365877
"969","Andy Yerzy","",3247,NA,NA,NA,29.0874,5.0177,15.055,19.55495,1.00405,0.195956891019973,148.43775,20.2820374197264,60.8537922462446,79.0430331906809,4.05846895415755
"970","Aneudi Escanio","",2423,NA,NA,NA,0.1368,0.0119,0.0661,0.0656,0.0089,0.146153846153846,0.936,7.62820512820513,42.3717948717949,42.0512820512821,5.7051282051282
"971","Aneudis Mordán","",1754,NA,NA,NA,0.1323,0.0111,0.0626,0.0621,0.0087,0.140969632392115,0.9385,7.0964304741609,40.0213106020245,39.7016515716569,5.56206712839638
"972","Angel Acosta","",2878,NA,NA,NA,0.1539,0.0074,0.067,0.0627,0.0086,0.164845758354756,0.9336,4.75578406169666,43.0591259640103,40.2956298200514,5.52699228791774
"973","Angel Aponte","",877,NA,NA,NA,22.5894,1.5087,13.04345,11.04215,3.5105,0.216248039930845,104.4606,8.66565958839984,74.9188689324013,63.4238172095508,20.1635832074485
"974","Angel Aquino","",2879,NA,NA,NA,0.1175,0.0092,0.0547,0.0554,0.0074,0.124378109452736,0.9447,5.84312480152429,34.7411876786281,35.1857732613528,4.69990473166084
"975","Angel Cepeda","",2714,NA,NA,NA,0.1315,0.0071,0.061,0.0566,0.0088,0.14147391070468,0.9295,4.58310919849381,39.3760086067778,36.5357719203873,5.68047337278107
"976","Angel Cruz","",1242,NA,NA,NA,0.161,0.0108,0.0681,0.0685,0.0087,0.170532782544222,0.9441,6.86367969494757,43.2793136320305,43.5335239911026,5.52907530981887
"977","Angel Del Rosario","",1603,NA,NA,NA,0.1675,0.0107,0.077,0.0716,0.0325,0.179817498658078,0.9315,6.89210950080515,49.597423510467,46.1191626409018,20.9339774557166
"978","Angel Diaz","",2438,NA,NA,NA,0.1537,0.0183,0.0808,0.0805,0.0071,0.166666666666667,0.9222,11.9063109954457,52.5699414443721,52.3747560182173,4.61938841899805
"979","Angel Feliz","",2464,NA,NA,NA,0.1367,0.0143,0.0662,0.0666,0.0086,0.146047008547009,0.936,9.16666666666667,42.4358974358974,42.6923076923077,5.51282051282051
"980","Angel Galarraga","",1480,NA,NA,NA,0.1356,0.0131,0.0697,0.0669,0.0094,0.147135416666667,0.9216,8.52864583333333,45.3776041666667,43.5546875,6.11979166666667
"981","Angel Genao","",1736,NA,NA,NA,0.1788,0.0099,0.0805,0.0747,0.0102,0.195452557936161,0.9148,6.4932225623087,52.7984258854394,48.9943156974202,6.68998688237866
"982","Angel Guzman","",2861,NA,NA,NA,0.1348,0.0132,0.0685,0.0659,0.0086,0.146665215972147,0.9191,8.61712544880862,44.7176585790447,43.020345990643,5.61418779240561
"983","Angel Herrera","",2880,NA,NA,NA,0.1265,0.0116,0.0683,0.0623,0.0126,0.138175860185691,0.9155,7.60240305843801,44.7624249044238,40.8301474604042,8.25778263244129
"984","Angel Lopez","",912,NA,NA,NA,0.1821,0.0182,0.0908,0.0885,0.0122,0.198755730189915,0.9162,11.9187950229208,59.4629993451212,57.9567779960707,7.98952193844139
"985","Angel Mata","",2255,NA,NA,NA,0.1437,0.009,0.0684,0.0633,0.0079,0.155502651228222,0.9241,5.84352342820041,44.4107780543231,41.0994481116762,5.12931500919814
"986","Angel Mateo","",2305,NA,NA,NA,0.1573,0.0185,0.08,0.0795,0.012,0.170866825983055,0.9206,12.0573538996307,52.1399087551597,51.8140343254399,7.82098631327395
"987","Angel Nieblas","",2877,NA,NA,NA,0.1469,0.0066,0.0672,0.062,0.0096,0.156060767024328,0.9413,4.20694783809625,42.8343779878891,39.5198130245405,6.11919685541273
"988","Angel Parra","",1946,NA,NA,NA,0.1405,0.0134,0.0676,0.0673,0.0112,0.150396060800685,0.9342,8.6062941554271,43.4168272318561,43.2241490044958,7.19332048811818
"989","Angel Pena","",1759,NA,NA,NA,0.1188,0.011,0.0614,0.0586,0.0112,0.128127696289905,0.9272,7.11820534943917,39.732528041415,37.9206212251941,7.24762726488352
"990","Angel Perez","",2913,NA,NA,NA,0.1267,0.0147,0.0688,0.0665,0.0079,0.138424560253469,0.9153,9.6361848574238,45.099967223861,43.5922648312029,5.17862995739102
"991","Angel Ramirez","",2737,NA,NA,NA,0.1449,0.0103,0.0701,0.0644,0.01,0.157705703090988,0.9188,6.72616456247279,45.7771005659556,42.0548541575969,6.5302568567697
"992","Angel Rodriguez","",2472,NA,NA,NA,0.1326,0.0111,0.063,0.0627,0.0085,0.141727233860624,0.9356,7.11842667806755,40.4018811457888,40.2094912355708,5.45104745617785
"993","Angel Santana","",1949,NA,NA,NA,0.1482,0.0101,0.0664,0.0642,0.0103,0.158231902626521,0.9366,6.47021140294683,42.5368353619475,41.1274823830878,6.59833440102498
