"","player_name","position","position_rank","dollars","dollars_sd","w","so","sv","era","whip","ip","k_9","k_bb"
"318","Jacob Barnes",NA,"NA681",-16.4245562715498,7.24027515898544,2,32.10052,0,4.88924982960709,1.40530686659297,38.791227,7.44768088928974,2.39888872719417
"319","Jacob Bosiokovic",NA,"NA488",-9.76358398278234,1.17244068807289,0,15,0,5.0625,1.4375,16,8.4375,2.14285714285714
"320","Jacob Latz",NA,"NA480",-9.56983795493839,3.26713239530191,1.56136666666667,37.0853666666667,0,4.4266,1.41333518518519,36,9.27134166666667,2.10436909272146
"321","Jacob Lopez",NA,"NA121",-7.40229117932034,3.42030033716212,1.79856666666667,42.5434666666667,0,4.16501080209243,1.32125521758935,43.8341,8.73500767667181,2.331736583833
"322","Jacob Misiorowski",NA,"NA122",-7.43434570353454,NA,1.9267,45.2206,0,3.90249,1.3369625,40,10.174635,2.24621620413374
"323","Jacob Waguespack","SP/RP","SP/RP125",-7.49798960224281,1.4863199093171,1.45606666666667,27.2931333333333,0,4.0986,1.36644285714286,28,8.77279285714286,2.4221521458745
"324","Jacob Webb","RP","RP518",-10.3878678939439,6.8727533345313,2.33333333333333,47.7964943333333,0,4.23710209897833,1.33831267727122,45.4697563333333,9.46054000919835,2.30612954846451
"325","Jaden Hill","RP","RP728",-27.9546038593433,8.02512393387322,1,29.081077,0,5.91857283668697,1.6114559795365,36.099919,7.25014626764121,1.61072162881423
"326","Jairo Iriarte","SP/RP","SP/RP691",-18.1114650186069,4.27357572224323,1.33333333333333,47.135899,0,5.15792680303499,1.472957660608,50.136423,8.46137529595999,1.83184833877888
"327","Jake Bird",NA,"NA716",-21.9282569469908,13.8069314995911,1.33333333333333,26.7372966666667,0,4.97384432652307,1.48003466924636,32.099919,7.49645723405096,1.94863489328882
"328","Jake Bloss","SP/RP","SP/RP674",-15.9056588466642,0.642787127413493,0,50,0,4.90909090909091,1.41818181818182,55,8.18181818181818,2.27272727272727
"329","Jake Cousins","RP","RP60",-3.74640996849218,4.98632487531773,2.35106666666667,53.7306333333333,0,3.86522581395349,1.25814728682171,43,11.2459465116279,2.66518795314192
"330","Jake Diekman","RP","RP490",-9.79250187667371,3.04140106658943,1.139,34.7637666666667,0,4.48505172413793,1.46534022988506,29,10.7887551724138,1.91194948952373
"331","Jake Eder","SP/RP","SP/RP712",-21.3764508910424,7.02651225673648,4,97,0,4.93689320388349,1.48058252427184,103,8.47572815533981,1.76363636363636
"332","Jake Higginbotham",NA,"NA420",-9.41035376520294,NA,0.0467,0.7855,0,4.18887,1.3298,1,7.0695,2.41915614413305
"333","Jake Irvin","SP","SP620",-12.7534121660525,6.44128673068363,7,132,0,4.62939297124601,1.30351437699681,156.5,7.59105431309904,2.53846153846154
"334","Jake Jewell",NA,"NA447",-9.41661104353801,NA,0.0479,0.8422,0,4.07889,1.3753,1,7.5798,2.17005926307653
"335","Jake McGee",NA,"NA323",-9.37987658966532,NA,0.0468,0.901,0,4.24404,1.2807,1,8.109,2.9521625163827
"336","Jake Miller",NA,"NA428",-9.41279646653898,NA,0.0476,0.7886,0,4.17339,1.3401,1,7.0974,2.37172932330827
"337","Jakob Hernandez",NA,"NA467",-9.42261443367761,NA,0.0483,0.9257,0,4.27626,1.3626,1,8.3313,2.20930787589499
"338","Jakob Junis","SP/RP","SP/RP669",-15.5309053249143,4.23955627345511,9,185,0,4.69665809768638,1.32647814910026,194.5,8.56041131105398,3.89473684210526
"339","James Karinchak","RP","RP110",-7.20430222865801,NA,1.3696,35.3519,0,3.88369285714286,1.30883928571429,28,11.3631107142857,2.46136868416106
"340","James McArthur","RP","RP256",-9.33656818830544,NA,0.049,0.8933,0,3.82005,1.2861,1,8.0397,2.96383543463835
"341","James Norwood",NA,"NA279",-9.35457891826332,NA,0.0513,1.0411,0,3.94758,1.3248,1,9.3699,2.44907080686897
"342","Janson Junk",NA,"NA380",-9.3992170044089,NA,0.0449,0.71,0,4.21146,1.2877,1,6.39,2.79088050314465
"343","Jared Koenig","SP/RP","SP/RP51",-2.99474466368406,2.00703797131917,3.5586,50.47484325,0.74775,3.90059616530715,1.32542000385828,53.88803175,8.4299532660144,2.53030184351422
"344","Jared Shuster","RP","RP657",-14.7394844358379,1.53837914547285,2,30.1094646666667,0,5.01432616185299,1.45033651005628,40.8030896666667,6.64129075062118,1.76566860342435
"345","Jarlín García",NA,"NA325",-9.3810366097436,NA,0.0474,0.9062,0,4.11525,1.3104,1,8.1558,2.67473435655254
"346","Jay Jackson",NA,"NA258",-9.3413140707336,NA,0.0477,0.9879,0,4.06683,1.2591,1,8.8911,3.0623062616243
"347","Jeff Criswell",NA,"NA727",-26.9525358958745,8.7748756082599,0.666666666666667,34.0949633333333,0,5.82099238608039,1.53488587254744,38.7665856666667,7.91544224808655,1.99883475927846
"348","Jeff Lindgren","SP/RP","SP/RP496",-10.0623136614922,2.03175628210081,0,10.5,0,5.14285714285714,1.5,14,6.75,1.75
"349","Jeremy Beasley",NA,"NA320",-9.37930244581952,NA,0.0471,1.0556,0,4.1877,1.3167,1,9.5004,2.51632896305125
"350","Jeremy Rhoades",NA,"NA371",-9.39754889719717,NA,0.0466,0.938,0,4.27059,1.3144,1,8.442,2.62745098039216
"351","Jesse Chavez","RP","RP507",-10.2630142975995,5.93402225535533,1.330525,23.585755,0,4.21140388833199,1.34445933860622,24.587561,8.63330018784702,2.894134157629
"352","Jesse Hahn",NA,"NA395",-9.40389543753023,NA,0.0474,0.9817,0,3.90267,1.4075,1,8.8353,1.94859071059944
"353","Jhonathan Díaz",NA,"NA130",-7.66254177909637,1.69618947942779,1.07623333333333,20.5615,0,4.08342,1.33355333333333,25,7.40214,2.18307391756737
"354","Jimmy Cordero",NA,"NA237",-9.29567807935776,NA,0.0507,1.0042,0,3.61251,1.2719,1,9.0378,2.84879432624113
"355","Jimmy Herget","RP","RP99",-6.89219111333917,1.66458793249164,1.775075,30.66299875,0,4.39112911641845,1.30824801557803,33.09493325,8.33864769163721,2.9581739577213
"356","Joan Adon",NA,"NA635",-13.4659314384027,0.833770467429104,1.5,34,0,4.87951807228916,1.46987951807229,41.5,7.37349397590361,1.88888888888889
"357","Joe Boyle","SP","SP638",-13.7789352632718,5.11402863380757,3.4855,75.481724,0,4.34086091633247,1.52791766633638,65.8006915,10.3241394659204,1.64129815412427
"358","Joe Kelly","RP","RP502",-10.1989719881906,14.7910419709992,1.60815,34.8746115,0,3.27535686159674,1.26986223710487,29.2046345,10.7473183237407,2.64098543818242
"359","Joe La Sorsa",NA,"NA582",-11.1346546683081,1.83721895889077,0.666666666666667,22.4256803333333,0,4.59676387693157,1.3475036899309,30.791227,6.55482560016202,2.48183715525275
"360","Joe Mantiply","RP","RP89",-6.55127389301652,9.87800533981309,3.630225,44.01392575,0.00175,3.71040097162099,1.28601696677685,51.11993325,7.74894070797716,2.99385744292554
"361","Joe Rock",NA,"NA138",-7.77826087611625,1.48139587654236,0.278,14.3303333333333,0,4.01511882352941,1.30342549019608,17,7.58664705882353,2.6567173402546
"362","Joe Ross","SP/RP","SP/RP203",-9.00493501905459,4.98438619279104,2.1925,38.70562975,0,4.1853700206666,1.31647539408681,42.73815675,8.15081169241114,2.59479828671015
"363","Joel Kuhnel",NA,"NA191",-8.87383574649824,1.83977641470318,2,27.5,0,4.61842105263158,1.34210526315789,38,6.51315789473684,2.75
"364","Joel Payamps","RP","RP27",-0.58742753616771,1.42667155557034,3.275825,50.86158725,0,3.81623425629937,1.24062568503644,50.88803175,8.99532305550411,3.13782948591313
"365","Joely Rodríguez",NA,"NA349",-9.38950274792889,NA,0.0484,0.8462,0,3.86928,1.3671,1,7.6158,2.18712845696562
"366","Joey Cantillo","SP","SP52",-3.07036902003125,7.39982724526681,2.745425,51.78503675,0,4.03739815481378,1.3586065493451,50.70683325,9.19137127834738,2.21317396369463
"367","Joey Estes","SP","SP663",-15.2145303519342,0.844821052228716,7,112,0,4.74161073825503,1.30872483221477,149,6.76510067114094,2.54545454545455
"368","Joey Wentz","RP","RP689",-17.2419713555664,8.30602029165558,1.659,41.31532325,0,4.65517574319743,1.42946922254709,41.479927,8.96428552658735,2.27335414285769
"369","John Brebbia","RP","RP198",-8.93428717692034,4.9155270429332,0.87505,19.778994,0,3.88384872251518,1.22541091937017,17.675122,10.071271134649,3.50626075763725
"370","John Gavin",NA,"NA348",-9.38913572299373,NA,0.046,0.9651,0,4.02624,1.3494,1,8.6859,2.33059647428157
"371","John King",NA,"NA81",-5.97278928643782,2.49387257940985,3.63763333333333,39.9866666666667,1.065,3.85085,1.34852166666667,60,5.998,2.52409738689851
"372","John McMillon","RP","RP504",-10.2084087795936,1.29558658019603,1.5,44,0,4.62857142857143,1.5,35,11.3142857142857,1.91304347826087
"373","John Means","SP/RP","SP/RP535",-10.4393034736585,NA,0.0586,0.7881,0,4.39659,1.2517,1,7.0929,3.47640052933392
"374","John Rooney",NA,"NA435",-9.41462311966335,NA,0.0506,0.8701,0,4.05126,1.388,1,7.8309,2.07166666666667
"375","John Schreiber","RP","RP74",-5.46532478147474,5.03345599845885,2.8842,51.379114,0.75275,3.81323506236906,1.31092059867358,54.864222,8.42829824507491,2.4814019148369
"376","Johnny Cueto","SP/RP","SP/RP494",-10.0044080872587,0.32810494973834,0.5,10,0,5.0625,1.40625,16,5.625,2.22222222222222
"377","Jon Gray","SP","SP528",-10.4271418218993,NA,0.0545,0.9071,0,4.16403,1.284,1,8.1639,2.95279947916667
"378","Jonathan Bowlan",NA,"NA714",-21.850297739106,NA,0,0.406724,0,4.92462047591532,1.40765570555585,0.456888,8.01184535378473,2.33314976710034
"379","Jonathan Cannon","SP","SP726",-26.1085581111054,2.40914265230742,6,107,0,4.87741935483871,1.40967741935484,155,6.21290322580645,2.09803921568627
"380","Jonathan Hernández",NA,"NA403",-9.4061705643268,NA,0.0479,0.958,0,3.88737,1.4121,1,8.622,1.95510204081633
"381","Jonathan Loáisiga","RP","RP241",-9.29982940292352,NA,0.0529,0.8833,0,3.62214,1.2633,1,7.9497,2.95418060200669
"382","Jordan Balazovic",NA,"NA342",-9.38713300751969,NA,0.0479,0.9122,0,3.96909,1.3527,1,8.2098,2.33478372152547
"383","Jordan Hicks","SP/RP","SP/RP460",-9.42047556364772,NA,0.0531,0.9114,0,4.08744,1.4047,1,8.2026,2.06105834464043
"384","Jordan Leasure","RP","RP234",-9.28158182563159,1.83635534512684,1,28,0,4.66071428571429,1.41071428571429,28,9,2.07407407407407
"385","Jordan Lyles",NA,"NA408",-9.40709391554541,NA,0.0484,0.8268,0,4.54572,1.2646,1,7.4412,3.7445652173913
"386","Jordan Wicks","SP","SP541",-10.4545047446739,NA,0.057,0.8741,0,4.18581,1.3319,1,7.8669,2.51467203682394
"387","Jorge Alcala","RP","RP155",-8.13596376849246,7.44852855470523,2.52205,51.164576,0.74775,4.14198819697251,1.28841075763275,48.126127,9.56821611678829,2.70824470306562
"388","Jorge López","RP","RP330",-9.38241614062743,NA,0.0483,0.8988,0,4.02561,1.3315,1,8.0892,2.55486071631609
"389","Jose A. Ferrer","RP","RP126",-7.50154972075685,0.838769284713557,2.4902,39.468434,1.5785,4.13631374033956,1.35037990981729,48.09342025,7.38595641885129,2.33567126220479
"390","Jose Espada",NA,"NA386",-9.40118821522736,NA,0.047,0.9727,0,4.17258,1.3471,1,8.7543,2.31816015252622
"391","Josh Fleming",NA,"NA415",-9.40852700413715,NA,0.0496,0.6199,0,3.82671,1.3771,1,5.5791,2.13611302549966
"392","Josh Lindblom",NA,"NA417",-9.40893909324984,NA,0.0458,0.8406,0,4.42989,1.2868,1,7.5654,2.94121763470959
"393","Josh Maciejewski",NA,"NA200",-8.96495230555931,NA,0.8625,14.4077,0,4.02625058823529,1.31679411764706,17,7.62760588235294,2.58656780726006
"394","Josh Osich",NA,"NA469",-9.42270999961273,NA,0.0468,0.8698,0,4.19472,1.366,1,7.8282,2.36809147835557
"395","Josh Sborz","RP","RP66",-4.43820521458905,1.84229250019058,1.338825,24.14720825,0,3.82056130447266,1.26800784317159,21.1317575,10.2842782598655,3.0768944289444
"396","Josh Simpson",NA,"NA169",-8.40550843450484,1.60070952347125,0.754666666666667,29.6033333333333,0,4.06453333333333,1.39948271604938,27,9.86777777777778,2.27457830276146
"397","Josh Taylor",NA,"NA335",-9.38375985885516,NA,0.0487,0.9266,0,3.97836,1.3488,1,8.3394,2.34820070957932
"398","Josh Walker",NA,"NA166",-8.35829834795388,1.55226792573096,1.89473333333333,33.6365666666667,0,4.252575,1.37566111111111,36,8.40914166666667,2.30443212284251
"399","Josh Winckowski","SP/RP","SP/RP579",-11.0094768263493,2.1886654481126,2.686975,47.1586615,0,4.2808187971661,1.38928744778279,56.25653325,7.54450957036177,2.49318469861737
"400","Josh Winder",NA,"NA197",-8.93333496832942,0.531529980305364,1.92656666666667,33.1229,0,4.32202105263158,1.37564824561404,38,7.84489736842105,2.575292727301
"401","José Berríos","SP","SP58",-3.66121336342875,0.623264911752578,11.1543666666667,168.311333333333,0,4.33616829572705,1.2728456436074,190.157333333333,7.96604566043557,3.16078016999082
"402","José Buttó","SP/RP","SP/RP471",-9.51422276837575,6.03303995814318,2.937025,56.000578,0.79225,4.30709287729432,1.34367753613416,57.23574625,8.80577672209524,2.39631413034732
"403","José Castillo",NA,"NA327",-9.38173842340117,NA,0.0507,0.9855,0,3.90447,1.3739,1,8.8695,2.27178423236515
"404","José Cisnero",NA,"NA298",-9.36626664299247,NA,0.0481,1.028,0,3.96405,1.3338,1,9.252,2.4018691588785
"405","José De León",NA,"NA292",-9.36247920078198,NA,0.0489,0.9913,0,4.00113,1.3153,1,8.9217,2.52110885045778
"406","José Leclerc","RP","RP25",-0.433801191793947,3.1037022486966,2.25005,56.633003,0.73725,3.82502471625694,1.27297098441979,46.6317575,10.9302555667133,2.55064958116314
"407","José Quijada","RP","RP59",-3.68889132125957,2.47685649614511,2.485225,55.4697165,6.109,4.2953089872353,1.36796659396393,48.10903025,10.3770008646142,2.23622598995282
"408","José Ruiz",NA,"NA525",-10.4239295599868,2.98776718785746,2.04705,47.4630095,0,4.48328853195638,1.37356107368353,48.066603,8.88698303684993,2.46772237855317
"409","José Soriano","SP","SP317",-9.37816837868759,NA,0.0554,0.9697,0,3.87963,1.3807,1,8.7273,2.20486584811278
"410","José Suarez","SP/RP","SP/RP698",-19.3297925354339,10.7142595172498,3.66666666666667,109.289900333333,0,4.60021768798706,1.40990952442863,118.957414,8.26858175481185,2.19519137691458
"411","José Ureña","SP/RP","SP/RP179",-8.65637735137485,2.38342023858218,1,10,0,4.82142857142857,1.5,14,6.42857142857143,1.81818181818182
"412","Jovani Moran",NA,"NA257",-9.33984396967518,NA,0.0498,1.126,0,3.66543,1.3626,1,10.134,2.20352250489237
"413","Julian Merryweather","RP","RP235",-9.28997938102434,NA,0.0505,1.1032,0,3.67632,1.2644,1,9.9288,2.76352705410822
"414","Julio Urías","RP","RP513",-10.3717549329435,NA,0.0645,0.9294,0,4.09653,1.2204,1,8.3646,3.66193853427896
"415","Justin Anderson",NA,"NA484",-9.63484196492494,4.24917243312962,1.2448,51.76345425,9.01475,4.66866597913424,1.43862368100343,51.10231725,9.11643763571211,2.01954064875599
"416","Justin Lawrence","RP","RP722",-24.2995108861143,16.4637835659538,2,39.0673316666667,1.33733333333333,4.94095897548697,1.50903265241299,41.4332523333333,8.48608219724838,1.85480573092298
"417","Justin Sterner",NA,"NA119",-7.39803145680941,1.54694032136627,1.83423333333333,32.9175333333333,0,4.32124545454545,1.3125,33,8.97750909090909,2.61854330625146
"418","Justin Topa","RP","RP611",-12.2397549471125,10.0405041174356,1.90745,35.545158,0,4.11121333323258,1.33266557749893,40.626127,7.87440117045861,2.71237668117293
"419","Justin Wilson","RP","RP510",-10.3389614085527,6.44973546729224,2.228725,47.671601,0,4.41962671099541,1.32068209335979,45.10903025,9.51127538371322,3.13048645170211
"420","K.C. Hunt",NA,"NA521",-10.4175837480236,NA,0.0542,0.9394,0,4.13163,1.2769,1,8.4546,2.91196528208308
"421","Kai-Wei Teng","SP/RP","SP/RP613",-12.3058831173536,2.39262303847638,1.5,36.5,0,4.85526315789474,1.51315789473684,38,8.64473684210526,1.78048780487805
"422","Kaleb Ort","RP","RP163",-8.27921243949098,1.54596833955789,1.198775,25.58531375,0,4.41297377988558,1.3061515606428,24.6317575,9.34841225803721,2.63584770735701
"423","Keegan Akin","RP","RP19",-0.0754201660774291,5.45601492879963,2.15745,50.4627785,0,3.56162548931244,1.16352352746874,44.60231725,10.1825428475916,3.99369942735197
"424","Keegan Thompson","RP","RP147",-7.98517080981091,0.84072422201126,2.4772,46.37924575,0,4.19252533210036,1.37373545175388,45.09493325,9.25632175650243,2.1695152054534
"425","Keider Montero","SP","SP729",-28.7691494063544,3.76419396910098,10,168,0,4.995,1.4,200,7.56,2.25503355704698
"426","Ken Giles","RP","RP433",-9.41405057619189,NA,0.0481,1.0926,0,4.15638,1.3968,1,9.8334,2.23801720606309
"427","Ken Waldichuk","RP","RP536",-10.4402940447131,NA,0.052,0.9437,0,4.05837,1.3295,1,8.4933,2.28498789346247
"428","Kendall Graveman","RP","RP346",-9.38844440045886,NA,0.0488,0.9848,0,4.02894,1.3575,1,8.8632,2.3308875739645
"429","Kenny Rosenberg",NA,"NA581",-11.0729209172489,4.00024299997717,1.777925,31.1442695,0,4.47008407581718,1.37439507568982,34.60903025,8.09899680734337,2.44602249996863
"430","Kent Emanuel",NA,"NA201",-8.98112835485043,0.340548327147302,0.5969,13.5773333333333,0,4.47111,1.39126862745098,17,7.188,2.56047271812924
"431","Kenta Maeda","SP/RP","SP/RP67",-4.47357149762898,4.07440902716677,0.74,15.86048675,0,4.07959025762476,1.19105159370677,16.086303,8.87365983035381,3.99793264576254
"432","Kevin Ginkel","RP","RP18",0.310706983803659,10.5827184905278,4.216275,58.34289675,0.0035,3.40124172270667,1.19409474696645,54.11993325,9.70226752358383,3.36830037962798
"433","Kevin Herget",NA,"NA516",-10.3845410177626,7.08183688392438,1.1467,21.620617,0,3.993637601088,1.21588848208442,24.2760635,8.01553155436424,3.53891206766495
"434","Kevin Kelly","RP","RP17",0.775291122287624,1.83918135995707,3.28086666666667,52.4682,1.05033333333333,3.6188224137931,1.16742183908046,58,8.14161724137931,3.9912924411086
"435","Kevin Stevens",NA,"NA324",-9.38023817561285,NA,0.0506,1.0078,0,4.07493,1.3411,1,9.0702,2.40582477918358
"436","Keynan Middleton","RP","RP316",-9.37719388690232,NA,0.0476,0.9978,0,4.00518,1.3402,1,8.9802,2.32154490460679
"437","Kirby Snead",NA,"NA153",-8.07678133832662,1.76688510113818,1,12.5,0,4.5,1.46666666666667,15,7.5,1.78571428571429
"438","Kody Funderburk",NA,"NA106",-7.09839361702201,2.95914735192416,1.557825,33.90374025,0,3.89352564518031,1.32831855049037,33.126127,9.21126886490534,2.493095677324
"439","Kolby Allard",NA,"NA495",-10.0514752422536,1.5907254404525,2,35,0,4.95,1.35,40,7.875,2.69230769230769
"440","Kolton Ingram",NA,"NA208",-9.08297764145924,1.41539704513215,0,15.5,0,4.5,1.46875,16,8.71875,1.82352941176471
"441","Konnor Pilkington",NA,"NA391",-9.40308127556355,NA,0.0501,0.9255,0,4.01409,1.3814,1,8.3295,2.1285648574057
"442","Kris Bubic","SP/RP","SP/RP72",-5.22302991393791,5.95706449497598,2.718075,56.19530975,0.75575,3.98122766601835,1.31444427193548,56.364222,8.97302880806197,2.73830360188487
"443","Kyle Amendt",NA,"NA299",-9.36685791243768,NA,0.0508,1.1061,0,3.91491,1.3638,1,9.9549,2.24817073170732
"444","Kyle Freeland","SP","SP736",-37.237466198565,2.75624076116296,7,123.5,0,5.24147727272727,1.44886363636364,176,6.31534090909091,2.52040816326531
"445","Kyle Gibson","SP","SP684",-16.7496908757217,4.91209345157745,10,154,0,4.48780487804878,1.3929539295393,184.5,7.51219512195122,2.24817518248175
"446","Kyle Hendricks","SP/RP","SP/RP695",-18.7683224460228,0.676381953015535,8.5,118,0,4.7469512195122,1.35365853658537,164,6.47560975609756,2.74418604651163
"447","Kyle Hurt","RP","RP242",-9.30890086073829,NA,0.0566,1.1337,0,3.73491,1.3082,1,10.2033,2.48727512066696
"448","Kyle Leahy",NA,"NA665",-15.2906214237802,4.18631519890707,1.33333333333333,28.4722083333333,0,4.58242133347085,1.45434256666728,36.8189626666667,6.95972554468491,1.97755085489623
"449","Kyle Muller","SP/RP","SP/RP607",-12.0074865952291,4.07946380451788,1.398175,34.54309525,0,4.38036327878382,1.38186852696996,41.3476665,7.51887309650231,2.22191695400037
"450","Kyle Nelson",NA,"NA410",-9.40734671143604,NA,0.0495,0.9255,0,4.15197,1.361,1,8.3295,2.3365311789952
"451","Kyle Nicolas","RP","RP422",-9.41076125540027,NA,0.0461,1.0288,0,4.13829,1.3789,1,9.2592,2.15998320386311
"452","Kyle Wright","RP","RP556",-10.4825895927255,NA,0.0546,0.8174,0,4.18995,1.369,1,7.3566,2.35969976905312
"453","Kyuji Fujikawa",NA,"NA425",-9.41145101266218,NA,0.0466,0.9332,0,4.24773,1.3443,1,8.3988,2.47861885790173
"454","Lake Bachar",NA,"NA703",-19.7034021232927,9.58449475464332,0.666666666666667,38.1149526666667,1.33766666666667,5.65785352638856,1.60410229359292,41.4538833333333,8.27508900050779,2.03577698446263
"455","Lance Lynn","SP","SP533",-10.4316854234977,NA,0.0561,0.9202,0,4.23369,1.2849,1,8.2818,2.91294713516936
"456","Leonardo Pestana",NA,"NA441",-9.41553052240306,NA,0.0497,0.9642,0,4.22676,1.3686,1,8.6778,2.26284909645623
"457","Logan Henderson",NA,"NA538",-10.449724246458,NA,0.0537,0.9229,0,4.48389,1.2646,1,8.3061,3.03985507246377
"458","Logan Ondrusek",NA,"NA554",-10.4804429281398,NA,0.0513,0.7647,0,4.37895,1.3114,1,6.8823,2.94455140546785
"459","Logan VanWey",NA,"NA406",-9.40686502030526,NA,0.0485,1.018,0,4.10067,1.3829,1,9.162,2.10984455958549
"460","Lou Trivino","RP","RP304",-9.3716367326234,NA,0.0508,0.9582,0,4.01589,1.3288,1,8.6238,2.43878849580046
"461","Louie Varland","SP/RP","SP/RP609",-12.1767784045636,14.7105489454362,6.1489,105.27345725,0,4.26604272934172,1.293217168446,112.5417525,8.41875210047045,3.14761915561304
"462","Lucas Luetge",NA,"NA259",-9.34162282829567,NA,0.0491,0.8867,0,3.90321,1.2785,1,7.9803,2.79716088328076
"463","Lucas Sims","RP","RP653",-14.4212922871626,5.93858357475462,2,48.1553256666667,1.338,5.13105481578787,1.49174022654084,42.809911,10.1237755668308,1.92028750589631
"464","Luis Curvelo",NA,"NA379",-9.3991390041334,NA,0.0459,0.9106,0,4.22991,1.3192,1,8.1954,2.43280790809511
"465","Luis F. Ortiz",NA,"NA407",-9.40691121650275,NA,0.0486,0.8031,0,4.23351,1.322,1,7.2279,2.5096875
"466","Luis Frías",NA,"NA157",-8.17808927350036,0.738275178935817,1.53596666666667,33.395,0,4.17818823529412,1.37045980392157,34,8.83985294117647,2.25959966168593
"467","Luis García","RP","RP580",-11.0582142430621,5.72826732661113,2.24505,42.0144595,0.77525,4.4334441008935,1.41761025855248,46.60743325,8.11308645708354,2.66384093428314
"468","Luis González",NA,"NA245",-9.32039044791658,NA,0.0503,0.9405,0,3.92751,1.2454,1,8.4645,3.10498514361175
"469","Luis Guerrero","RP","RP667",-15.4334766363022,0.418977185738123,1.5,55,0,4.98214285714286,1.48214285714286,56,8.83928571428571,1.92982456140351
"470","Luis Peralta","RP","RP718",-22.456381635021,10.4346577546229,0,38.0939766666667,0,4.95337658911481,1.4340638609935,40.099919,8.54978759433405,2.10891229776453
"471","Luis Perdomo",NA,"NA326",-9.38123281484436,NA,0.0472,0.8486,0,4.03128,1.3173,1,7.6374,2.71204857782039
"472","Luis Severino","SP","SP4",13.6368387910282,52.2387056116226,8.3979,148.410795,0,4.51403604671048,1.32033502919405,163.732,8.15782592895708,2.71946693896006
"473","Luke Jackson","RP","RP483",-9.60983241142655,5.4269902580527,2.216925,44.07180825,0,4.06731492287897,1.37154535651313,41.087561,9.65368263767226,2.47179229753931
"474","Luke Little","RP","RP232",-9.27987579299368,NA,0.0531,1.2102,0,3.29292,1.3442,1,10.8918,2.14005305039788
"475","Lyon Richardson",NA,"NA571",-10.810735504703,1.63250857068419,0.5,17.5,0,5.25,1.55555555555556,18,8.75,1.84210526315789
"476","Manny Bañuelos",NA,"NA311",-9.37558936054566,NA,0.0483,0.9825,0,3.9375,1.3496,1,8.8425,2.32159735349716
"477","Marc Church",NA,"NA577",-10.8998582688778,2.88794968064352,1,61.5,0,4.5,1.3728813559322,59,9.38135593220339,2.32075471698113
"478","Marcus Stroman","SP","SP82",-5.98730400203934,1.90479505855724,1.66666666666667,21.3714466666667,0,4.27112556988626,1.33654580069335,27.0982433333333,7.0979885165988,2.25527285160317
"479","Mark Leiter Jr.","RP","RP41",-2.25375958753051,2.82129536037141,1.14845,22.8556725,0,3.4344539573236,1.14007253175945,19.41184125,10.5966791017313,3.69172618938975
"480","Martín Pérez","SP","SP97",-6.87338712752707,19.4679151349284,9.5,134.5,0,4.09090909090909,1.33238636363636,176,6.87784090909091,2.20491803278689
"481","Mason Adams",NA,"NA195",-8.92647395711247,0.263843083192048,0,7,0,5.0625,1.375,8,7.875,2.8
"482","Mason Barnett",NA,"NA555",-10.4816098550789,NA,0.0527,0.8564,0,4.27365,1.3526,1,7.7076,2.1041769041769
"483","Mason Black","SP","SP192",-8.88057355069003,1.27965840825133,3.0427,55.8782,0,4.37745158375636,1.34856494071711,60.3912333333333,8.32743052661617,2.50077349846568
"484","Mason Englert",NA,"NA87",-6.37075254492431,4.22882905010021,0.02325,0.5935565,0,3.97757379505981,1.23814112571104,0.672606,7.94225519843712,3.07714978849525
"485","Mason Fluharty",NA,"NA167",-8.36409797996994,1.14147714890233,0.376366666666667,22.0834,0,4.1237875,1.33323472222222,24,8.281275,2.41833181237452
"486","Mason Montgomery","SP/RP","SP/RP206",-9.04711595961708,5.11256465004927,1.787175,54.54395275,0,4.12973777069128,1.34443714031926,58.801627,8.34833319748108,2.41992722665059
"487","Matt Bowman",NA,"NA633",-13.3561069345397,9.91549714847618,0.333333333333333,5.44343066666667,0,4.51118557945412,1.45029912634304,6.80308966666667,7.20126860006598,1.60435929932113
"488","Matt Bush",NA,"NA264",-9.34444444037269,NA,0.0479,1.0359,0,4.02417,1.2817,1,9.3231,2.90249369571309
"489","Matt Festa",NA,"NA176",-8.57119508378003,2.9411325563442,1.877825,42.824301,0,4.41300432926272,1.36278064072073,41.3817575,9.3137346571131,2.33879115701327
"490","Matt Foster",NA,"NA164",-8.30486548384672,1.12129627786645,0.5,16,0,4.76470588235294,1.35294117647059,17,8.47058823529412,2.46153846153846
"491","Matt Gage",NA,"NA645",-14.2100757626335,6.84259023048429,0.0247,0.729358,0,4.09781765866368,1.3772263952326,0.7357465,8.92185283925917,2.33780953159382
"492","Matt Krook",NA,"NA357",-9.39207827364471,NA,0.0509,0.9638,0,3.74832,1.4209,1,8.6742,1.86964112512124
"493","Matt Waldron","SP","SP128",-7.54852952442031,NA,1.4924,25.7171,0,3.97223451959328,1.19712170113104,28.0096,8.26337755626642,3.7931385418664
"494","Matthew Liberatore","SP/RP","SP/RP70",-5.13690333148778,3.24283165466892,2.8284,45.32312725,0.8005,4.097653692927,1.31004059682726,49.614222,8.22159713095975,2.59002426294407
"495","Mauricio Llovera",NA,"NA111",-7.24739766249867,1.9656610420819,0.580933333333333,15.3683333333333,0,3.9954525,1.2736875,16,8.6446875,2.74622509455878
"496","Max Lazar","RP","RP501",-10.1778783346312,0.814441842270454,0.579233333333333,18.7669,0,4.82699353846154,1.39675230769231,21.6666666666667,7.79548153846154,2.46585727988227
